pw,mean,std,count
525.0,30.335757575757576,5.440865269057216,2
530.0,27.126363636363635,,1
535.0,27.455151515151513,,1
540.0,34.586363636363636,8.510137248971189,2
545.0,28.922727272727272,2.7118616432414955,2
549.9999999999,29.256212121212123,3.4020407166360065,2
554.9999999999,38.26015151515151,16.30266825242912,2
560.0,31.73439393939394,3.859731651367661,2
565.0,36.526666666666664,,1
570.0,24.13757575757576,2.1761746877971486,2
575.0,55.70606060606061,,1
580.0,27.21484848484848,,1
585.0,26.742727272727272,0.2588439368707114,2
589.9999999999,30.166060606060604,3.9863680476347065,2
594.9999999999,42.96636363636363,22.040732644366862,2
600.0,30.617424242424242,4.282281521822163,2
605.0,39.55136363636364,5.564930367938122,2
610.0,27.062424242424242,,1
615.0,27.627727272727274,3.7118820516650195,2
620.0,33.56848484848485,10.65545636813474,2
625.0,41.8969696969697,,1
629.9999999999,27.415606060606063,6.61059130496551,2
634.9999999999,27.921969696969697,3.46760879998239,2
639.9999999999,31.294393939393938,4.003295755426749,2
645.0,31.589696969696963,,1
650.0,34.51227272727272,10.68524056285744,2
655.0,32.786212121212124,0.7377480750379669,2
660.0,29.21090909090909,4.923177395315791,2
665.0,28.543787878787878,0.09363807981167335,2
670.0,37.60909090909091,,1
674.9999999999,23.50090909090909,13.744870177573418,2
679.9999999999,45.67575757575757,5.24116117206756,2
685.0,40.86727272727272,17.72395288261408,2
690.0,34.915757575757574,9.02439672619777,2
695.0,35.38515151515152,10.027631256353956,2
700.0,28.04878787878788,0.7169634211667247,2
705.0,28.698181818181816,0.6471098421767829,2
710.0,33.33984848484849,12.274302347487575,2
714.9999999999,30.50242424242424,3.2616907343095827,2
719.9999999999,21.56530303030303,4.753257493048847,2
725.0,24.84975625823452,6.339021309292415,2
730.0,31.985757575757575,,1
735.0,25.465454545454545,,1
740.0,23.423636363636362,1.6593439131844347,2
745.0,43.66348484848485,21.830529083050504,2
750.0,27.111060606060605,15.614846201638567,2
754.9999999999,32.34166666666667,9.493444224384845,2
759.9999999999,39.54090909090909,8.834549269188283,2
765.0,28.673181818181817,3.1539105188741763,2
770.0,27.35757575757576,2.656578749439638,2
775.0,36.67439393939394,10.402826399947182,2
780.0,34.126363636363635,11.700688755597762,2
785.0,24.139696969696974,,1
790.0,28.53878787878788,2.9998469504883833,2
794.9999999999,24.818939393939395,4.191429014178802,2
799.9999999999,28.875606060606057,16.670792328210478,2
804.9999999999,35.123636363636365,12.97733790781275,2
810.0,32.94030303030303,9.538227653859998,2
815.0,28.65484848484848,17.745808910396207,2
