time,log_type,rnti,format,prb1,prb2,symb,cs,occ,sr,metric,sinr,t,bwp,n_id,slot,cp,ports,status,epre,rsrp,t_align,cfo,prb,csi1,n_id0,ack
2025-07-30 16:06:03.938894,CSI,0x4601,2,,na,"[0,",,,,,+32.6dB,26.6us,"[0,",1,234.8,normal,0,valid,-11.7dB,-11.7dB,0.15us,+163.5Hz,"[6,",1110,1,1
2025-07-30 16:06:03.939702,PHY,0x4601,1,0,na,"[0,",0,0,,1932.4,+18.6dB,16.8us,"[0,",1,234.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.943272,PHY,0x4601,2,,na,"[0,",,,,,+31.6dB,14.8us,"[0,",1,234.17,normal,0,valid,-11.8dB,-11.8dB,0.11us,+35.9Hz,"[6,",,1,11111
2025-07-30 16:06:03.944191,PHY,0x4601,1,0,na,"[0,",0,0,,1889.9,+18.5dB,18.0us,"[0,",1,234.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.944663,PHY,0x4601,1,0,na,"[0,",0,0,,1936.0,+18.6dB,15.5us,"[0,",1,234.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.949282,PHY,0x4601,1,0,na,"[0,",0,0,,2790.5,+20.2dB,17.1us,"[0,",1,235.8,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.949743,PHY,0x4601,1,0,na,"[0,",0,0,,2890.9,+20.4dB,16.2us,"[0,",1,235.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.953320,PHY,0x4601,2,,na,"[0,",,,,,+33.8dB,25.3us,"[0,",1,235.17,normal,0,valid,-11.8dB,-11.8dB,0.12us,+66.9Hz,"[6,",,1,11111
2025-07-30 16:06:03.954234,PHY,0x4601,1,0,na,"[0,",0,0,,2537.4,+19.8dB,18.1us,"[0,",1,235.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.954694,PHY,0x4601,1,0,na,"[0,",0,0,,2751.3,+20.2dB,15.3us,"[0,",1,235.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.958864,CSI,0x4601,2,,na,"[0,",,,,,+29.4dB,16.9us,"[0,",1,236.8,normal,0,valid,-11.7dB,-11.8dB,0.13us,+46.6Hz,"[6,",1110,1,1
2025-07-30 16:06:03.959797,PHY,0x4601,1,0,na,"[0,",0,0,,2759.0,+20.2dB,21.1us,"[0,",1,236.9,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:03.963319,PHY,0x4601,2,,na,"[0,",,,,,+30.5dB,18.2us,"[0,",1,236.17,normal,0,valid,-11.8dB,-11.8dB,0.13us,-48.2Hz,"[6,",,1,11111
2025-07-30 16:06:03.964283,PHY,0x4601,1,0,na,"[0,",0,0,,2000.8,+18.8dB,20.3us,"[0,",1,236.18,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.964741,PHY,0x4601,1,0,na,"[0,",0,0,,1862.6,+18.5dB,15.3us,"[0,",1,236.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.969236,PHY,0x4601,1,0,na,"[0,",0,0,,3035.6,+20.6dB,19.6us,"[0,",1,237.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.969688,PHY,0x4601,1,0,na,"[0,",0,0,,2930.2,+20.4dB,14.5us,"[0,",1,237.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.973353,PHY,0x4601,2,,na,"[0,",,,,,+32.3dB,18.7us,"[0,",1,237.17,normal,0,valid,-11.9dB,-11.9dB,0.13us,-29.9Hz,"[6,",,1,11111
2025-07-30 16:06:03.974184,PHY,0x4601,1,0,na,"[0,",0,0,,2853.9,+20.3dB,17.8us,"[0,",1,237.18,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.974784,PHY,0x4601,1,0,na,"[0,",0,0,,3094.8,+20.7dB,15.3us,"[0,",1,237.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.978785,CSI,0x4601,2,,na,"[0,",,,,,+32.5dB,19.6us,"[0,",1,238.8,normal,0,valid,-11.7dB,-11.7dB,0.15us,+54.3Hz,"[6,",1110,1,1
2025-07-30 16:06:03.979726,PHY,0x4601,1,0,na,"[0,",0,0,,2777.2,+20.2dB,16.4us,"[0,",1,238.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:03.983268,PHY,0x4601,2,,na,"[0,",,,,,+31.0dB,13.5us,"[0,",1,238.17,normal,0,valid,-11.7dB,-11.8dB,0.12us,+48.3Hz,"[6,",,1,11111
2025-07-30 16:06:03.984209,PHY,0x4601,1,0,na,"[0,",0,0,,380.5,+11.5dB,15.6us,"[0,",1,238.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.984680,PHY,0x4601,1,0,na,"[0,",0,0,,373.8,+11.5dB,15.0us,"[0,",1,238.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.989189,PHY,0x4601,1,0,na,"[0,",0,0,,375.0,+11.5dB,19.7us,"[0,",1,239.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.989775,PHY,0x4601,1,0,na,"[0,",0,0,,355.9,+11.2dB,14.3us,"[0,",1,239.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.993331,PHY,0x4601,2,,na,"[0,",,,,,+30.3dB,16.7us,"[0,",1,239.17,normal,0,valid,-11.8dB,-11.9dB,0.36us,-61.2Hz,"[6,",,1,11111
2025-07-30 16:06:03.994269,PHY,0x4601,1,0,na,"[0,",0,0,,370.2,+11.4dB,21.4us,"[0,",1,239.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.994722,PHY,0x4601,1,0,na,"[0,",0,0,,377.2,+11.5dB,14.7us,"[0,",1,239.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:03.998850,CSI,0x4601,2,,na,"[0,",,,,,+29.4dB,15.3us,"[0,",1,240.8,normal,0,valid,-11.8dB,-11.9dB,0.42us,+150.3Hz,"[6,",1110,1,1
2025-07-30 16:06:03.999686,PHY,0x4601,1,0,na,"[0,",0,0,,314.2,+10.7dB,21.4us,"[0,",1,240.9,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.003348,PHY,0x4601,2,,na,"[0,",,,,,+27.1dB,15.8us,"[0,",1,240.17,normal,0,valid,-11.7dB,-11.9dB,0.38us,-101.2Hz,"[6,",,1,11111
2025-07-30 16:06:04.004168,PHY,0x4601,1,0,na,"[0,",0,0,,378.6,+11.5dB,16.8us,"[0,",1,240.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.004781,PHY,0x4601,1,0,na,"[0,",0,0,,372.3,+11.4dB,19.9us,"[0,",1,240.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.009279,PHY,0x4601,1,0,na,"[0,",0,0,,367.9,+11.4dB,20.7us,"[0,",1,241.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.009725,PHY,0x4601,1,0,na,"[0,",0,0,,367.6,+11.4dB,17.0us,"[0,",1,241.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.013250,PHY,0x4601,2,,na,"[0,",,,,,+29.1dB,18.7us,"[0,",1,241.17,normal,0,valid,-11.7dB,-11.8dB,0.37us,+75.4Hz,"[6,",,1,11111
2025-07-30 16:06:04.014200,PHY,0x4601,1,0,na,"[0,",0,0,,313.0,+10.7dB,22.0us,"[0,",1,241.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.014679,PHY,0x4601,1,0,na,"[0,",0,0,,318.6,+10.8dB,21.1us,"[0,",1,241.19,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.018806,CSI,0x4601,2,,na,"[0,",,,,,+29.0dB,19.2us,"[0,",1,242.8,normal,0,valid,-11.7dB,-11.8dB,0.39us,+98.2Hz,"[6,",1110,1,1
2025-07-30 16:06:04.019769,PHY,0x4601,1,0,na,"[0,",0,0,,353.8,+11.2dB,16.5us,"[0,",1,242.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.023289,PHY,0x4601,2,,na,"[0,",,,,,+30.9dB,15.1us,"[0,",1,242.17,normal,0,valid,-11.8dB,-11.9dB,0.38us,+13.7Hz,"[6,",,1,11111
2025-07-30 16:06:04.024257,PHY,0x4601,1,0,na,"[0,",0,0,,371.2,+11.5dB,16.9us,"[0,",1,242.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.024703,PHY,0x4601,1,0,na,"[0,",0,0,,358.8,+11.3dB,16.9us,"[0,",1,242.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.029207,PHY,0x4601,1,0,na,"[0,",0,0,,369.5,+11.4dB,17.4us,"[0,",1,243.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.029666,PHY,0x4601,1,0,na,"[0,",0,0,,364.0,+11.4dB,17.3us,"[0,",1,243.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.033355,PHY,0x4601,2,,na,"[0,",,,,,+28.5dB,17.3us,"[0,",1,243.17,normal,0,valid,-11.7dB,-11.8dB,0.38us,+58.9Hz,"[6,",,1,11111
2025-07-30 16:06:04.034259,PHY,0x4601,1,0,na,"[0,",0,0,,356.5,+11.2dB,18.4us,"[0,",1,243.18,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.034760,PHY,0x4601,1,0,na,"[0,",0,0,,362.7,+11.3dB,16.8us,"[0,",1,243.19,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.038850,CSI,0x4601,2,,na,"[0,",,,,,+28.5dB,16.5us,"[0,",1,244.8,normal,0,valid,-11.7dB,-11.9dB,0.39us,+61.6Hz,"[6,",1111,1,1
2025-07-30 16:06:04.039692,PHY,0x4601,1,0,na,"[0,",0,0,,368.5,+11.4dB,15.8us,"[0,",1,244.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.043245,PHY,0x4601,2,,na,"[0,",,,,,+31.5dB,20.0us,"[0,",1,244.17,normal,0,valid,-11.7dB,-11.8dB,0.39us,-35.5Hz,"[6,",,1,11111
2025-07-30 16:06:04.044180,PHY,0x4601,1,0,na,"[0,",0,0,,327.3,+10.9dB,16.6us,"[0,",1,244.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.044765,PHY,0x4601,1,0,na,"[0,",0,0,,323.6,+10.8dB,14.7us,"[0,",1,244.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.049253,PHY,0x4601,1,0,na,"[0,",0,0,,366.9,+11.4dB,17.1us,"[0,",1,245.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.049758,PHY,0x4601,1,0,na,"[0,",0,0,,368.8,+11.4dB,15.4us,"[0,",1,245.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.053279,PHY,0x4601,2,,na,"[0,",,,,,+30.3dB,18.8us,"[0,",1,245.17,normal,0,valid,-11.8dB,-11.9dB,0.40us,-19.6Hz,"[6,",,1,11110
2025-07-30 16:06:04.054251,PHY,0x4601,1,0,na,"[0,",0,0,,316.4,+10.7dB,16.0us,"[0,",1,245.18,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.054686,PHY,0x4601,1,0,na,"[0,",0,0,,326.3,+10.9dB,15.2us,"[0,",1,245.19,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.058822,CSI,0x4601,2,,na,"[0,",,,,,+29.1dB,12.3us,"[0,",1,246.8,normal,0,valid,-11.6dB,-11.7dB,0.39us,-61.3Hz,"[6,",1111,1,1
2025-07-30 16:06:04.059764,PHY,0x4601,1,0,na,"[0,",0,0,,322.4,+10.8dB,19.2us,"[0,",1,246.9,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.063323,PHY,0x4601,2,,na,"[0,",,,,,+29.7dB,14.3us,"[0,",1,246.17,normal,0,valid,-11.8dB,-11.9dB,0.40us,-81.4Hz,"[6,",,1,11111
2025-07-30 16:06:04.064245,PHY,0x4601,1,0,na,"[0,",0,0,,369.6,+11.4dB,17.2us,"[0,",1,246.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.064748,PHY,0x4601,1,0,na,"[0,",0,0,,370.2,+11.4dB,15.9us,"[0,",1,246.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.069247,PHY,0x4601,1,0,na,"[0,",0,0,,367.1,+11.4dB,19.7us,"[0,",1,247.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.069680,PHY,0x4601,1,0,na,"[0,",0,0,,378.9,+11.5dB,17.3us,"[0,",1,247.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.073345,PHY,0x4601,2,,na,"[0,",,,,,+30.1dB,15.6us,"[0,",1,247.17,normal,0,valid,-11.8dB,-12.0dB,0.41us,-28.6Hz,"[6,",,1,11110
2025-07-30 16:06:04.074172,PHY,0x4601,1,0,na,"[0,",0,0,,377.6,+11.5dB,17.2us,"[0,",1,247.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.074754,PHY,0x4601,1,0,na,"[0,",0,0,,375.1,+11.5dB,18.6us,"[0,",1,247.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.078842,CSI,0x4601,2,,na,"[0,",,,,,+31.2dB,12.2us,"[0,",1,248.8,normal,0,valid,-11.7dB,-11.8dB,0.40us,+24.9Hz,"[6,",1111,1,1
2025-07-30 16:06:04.079750,PHY,0x4601,1,0,na,"[0,",0,0,,308.8,+10.7dB,17.3us,"[0,",1,248.9,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.083263,PHY,0x4601,2,,na,"[0,",,,,,+27.3dB,19.3us,"[0,",1,248.17,normal,0,valid,-11.7dB,-11.9dB,0.41us,-21.2Hz,"[6,",,1,11111
2025-07-30 16:06:04.084245,PHY,0x4601,1,0,na,"[0,",0,0,,321.7,+10.8dB,17.1us,"[0,",1,248.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.084674,PHY,0x4601,1,0,na,"[0,",0,0,,317.7,+10.8dB,14.9us,"[0,",1,248.19,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.089170,PHY,0x4601,1,0,na,"[0,",0,0,,372.1,+11.4dB,18.0us,"[0,",1,249.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.089749,PHY,0x4601,1,0,na,"[0,",0,0,,385.1,+11.6dB,15.8us,"[0,",1,249.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.093347,PHY,0x4601,2,,na,"[0,",,,,,+29.9dB,19.1us,"[0,",1,249.17,normal,0,valid,-11.8dB,-11.9dB,0.38us,-33.9Hz,"[6,",,1,11110
2025-07-30 16:06:04.094238,PHY,0x4601,1,0,na,"[0,",0,0,,364.9,+11.3dB,20.7us,"[0,",1,249.18,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.094748,PHY,0x4601,1,0,na,"[0,",0,0,,356.6,+11.3dB,17.1us,"[0,",1,249.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.098843,CSI,0x4601,2,,na,"[0,",,,,,+28.7dB,14.0us,"[0,",1,250.8,normal,0,valid,-11.7dB,-11.9dB,0.40us,+36.2Hz,"[6,",1111,1,1
2025-07-30 16:06:04.099673,PHY,0x4601,1,0,na,"[0,",0,0,,314.6,+10.7dB,15.6us,"[0,",1,250.9,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.103339,PHY,0x4601,2,,na,"[0,",,,,,+31.6dB,13.5us,"[0,",1,250.17,normal,0,valid,-11.9dB,-12.0dB,0.40us,-34.3Hz,"[6,",,1,11111
2025-07-30 16:06:04.104272,PHY,0x4601,1,0,na,"[0,",0,0,,304.7,+10.6dB,16.1us,"[0,",1,250.18,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.104745,PHY,0x4601,1,0,na,"[0,",0,0,,309.9,+10.7dB,23.3us,"[0,",1,250.19,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.109225,PHY,0x4601,1,0,na,"[0,",0,0,,371.6,+11.4dB,16.4us,"[0,",1,251.8,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.109740,PHY,0x4601,1,0,na,"[0,",0,0,,361.4,+11.3dB,13.4us,"[0,",1,251.9,normal,0,valid,-14.6dB,-14.9dB,na,na,,,,1
2025-07-30 16:06:04.113256,PHY,0x4601,2,,na,"[0,",,,,,+30.8dB,14.3us,"[0,",1,251.17,normal,0,valid,-11.9dB,-12.0dB,0.40us,-113.5Hz,"[6,",,1,11110
2025-07-30 16:06:04.114226,PHY,0x4601,1,0,na,"[0,",0,0,,313.7,+10.7dB,16.8us,"[0,",1,251.18,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.114673,PHY,0x4601,1,0,na,"[0,",0,0,,313.2,+10.7dB,18.3us,"[0,",1,251.19,normal,0,valid,-14.6dB,-15.0dB,na,na,,,,1
2025-07-30 16:06:04.118817,CSI,0x4601,2,,na,"[0,",,,,,+31.5dB,12.1us,"[0,",1,252.8,normal,0,valid,-11.7dB,-11.7dB,0.13us,-23.7Hz,"[6,",1111,1,1
2025-07-30 16:06:04.119737,PHY,0x4601,1,0,na,"[0,",0,0,,3062.9,+20.6dB,21.0us,"[0,",1,252.9,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.123291,PHY,0x4601,2,,na,"[0,",,,,,+31.1dB,13.8us,"[0,",1,252.17,normal,0,valid,-11.8dB,-11.9dB,0.14us,+15.8Hz,"[6,",,1,11111
2025-07-30 16:06:04.124223,PHY,0x4601,1,0,na,"[0,",0,0,,1980.9,+18.7dB,15.9us,"[0,",1,252.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.124742,PHY,0x4601,1,0,na,"[0,",0,0,,1773.9,+18.2dB,19.7us,"[0,",1,252.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.129218,PHY,0x4601,1,0,na,"[0,",0,0,,2994.8,+20.5dB,16.1us,"[0,",1,253.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.129776,PHY,0x4601,1,0,na,"[0,",0,0,,2883.6,+20.3dB,18.1us,"[0,",1,253.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.133322,PHY,0x4601,2,,na,"[0,",,,,,+32.4dB,16.4us,"[0,",1,253.17,normal,0,valid,-11.7dB,-11.7dB,0.14us,+99.0Hz,"[6,",,1,11110
2025-07-30 16:06:04.134258,PHY,0x4601,1,0,na,"[0,",0,0,,2704.5,+20.0dB,20.5us,"[0,",1,253.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.134731,PHY,0x4601,1,0,na,"[0,",0,0,,2662.5,+20.0dB,15.9us,"[0,",1,253.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.138825,CSI,0x4601,2,,na,"[0,",,,,,+35.4dB,14.4us,"[0,",1,254.8,normal,0,valid,-11.7dB,-11.7dB,0.13us,-60.7Hz,"[6,",1111,1,1
2025-07-30 16:06:04.139722,PHY,0x4601,1,0,na,"[0,",0,0,,2545.5,+19.8dB,15.6us,"[0,",1,254.9,normal,0,valid,-14.7dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.143348,PHY,0x4601,2,,na,"[0,",,,,,+31.3dB,14.3us,"[0,",1,254.17,normal,0,valid,-11.8dB,-11.8dB,0.11us,+106.7Hz,"[6,",,1,11111
2025-07-30 16:06:04.144222,PHY,0x4601,1,0,na,"[0,",0,0,,2698.5,+20.1dB,24.1us,"[0,",1,254.18,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.144764,PHY,0x4601,1,0,na,"[0,",0,0,,2768.4,+20.2dB,18.0us,"[0,",1,254.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.149255,PHY,0x4601,1,0,na,"[0,",0,0,,2743.2,+20.1dB,17.1us,"[0,",1,255.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.149719,PHY,0x4601,1,0,na,"[0,",0,0,,2662.1,+20.0dB,14.7us,"[0,",1,255.9,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.153289,PHY,0x4601,2,,na,"[0,",,,,,+35.4dB,15.1us,"[0,",1,255.17,normal,0,valid,-11.7dB,-11.7dB,0.14us,+12.2Hz,"[6,",,1,11110
2025-07-30 16:06:04.154211,PHY,0x4601,1,0,na,"[0,",0,0,,1890.1,+18.5dB,16.2us,"[0,",1,255.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.154719,PHY,0x4601,1,0,na,"[0,",0,0,,1982.8,+18.7dB,14.3us,"[0,",1,255.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.158836,CSI,0x4601,2,,na,"[0,",,,,,+30.6dB,14.7us,"[0,",1,256.8,normal,0,valid,-11.7dB,-11.7dB,0.10us,-80.4Hz,"[6,",1111,1,1
2025-07-30 16:06:04.159751,PHY,0x4601,1,0,na,"[0,",0,0,,3677.1,+21.4dB,15.0us,"[0,",1,256.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.163329,PHY,0x4601,2,,na,"[0,",,,,,+32.0dB,12.9us,"[0,",1,256.17,normal,0,valid,-11.8dB,-11.8dB,0.13us,+126.7Hz,"[6,",,1,11111
2025-07-30 16:06:04.164243,PHY,0x4601,1,0,na,"[0,",0,0,,2871.3,+20.3dB,15.0us,"[0,",1,256.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.164707,PHY,0x4601,1,0,na,"[0,",0,0,,2690.1,+20.0dB,13.9us,"[0,",1,256.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.169224,PHY,0x4601,1,0,na,"[0,",0,0,,2575.1,+19.9dB,27.3us,"[0,",1,257.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.169708,PHY,0x4601,1,0,na,"[0,",0,0,,2382.3,+19.5dB,16.7us,"[0,",1,257.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.173342,PHY,0x4601,2,,na,"[0,",,,,,+31.4dB,16.5us,"[0,",1,257.17,normal,0,valid,-11.8dB,-11.8dB,0.12us,-73.1Hz,"[6,",,1,11110
2025-07-30 16:06:04.174159,PHY,0x4601,1,0,na,"[0,",0,0,,4234.9,+22.0dB,16.9us,"[0,",1,257.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.174752,PHY,0x4601,1,0,na,"[0,",0,0,,4047.9,+21.8dB,19.7us,"[0,",1,257.19,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.178874,CSI,0x4601,2,,na,"[0,",,,,,+32.7dB,13.3us,"[0,",1,258.8,normal,0,valid,-11.8dB,-11.8dB,0.15us,-55.3Hz,"[6,",1110,1,1
2025-07-30 16:06:04.179707,PHY,0x4601,1,0,na,"[0,",0,0,,2550.4,+19.8dB,17.7us,"[0,",1,258.9,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.183287,PHY,0x4601,2,,na,"[0,",,,,,+31.5dB,16.9us,"[0,",1,258.17,normal,0,valid,-11.8dB,-11.8dB,0.14us,-66.5Hz,"[6,",,1,11111
2025-07-30 16:06:04.184202,PHY,0x4601,1,0,na,"[0,",0,0,,4422.9,+22.2dB,18.2us,"[0,",1,258.18,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.184673,PHY,0x4601,1,0,na,"[0,",0,0,,4285.5,+22.0dB,15.6us,"[0,",1,258.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.189293,PHY,0x4601,1,0,na,"[0,",0,0,,2767.9,+20.2dB,18.4us,"[0,",1,259.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.189743,PHY,0x4601,1,0,na,"[0,",0,0,,2530.6,+19.7dB,16.6us,"[0,",1,259.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.193293,PHY,0x4601,2,,na,"[0,",,,,,+32.1dB,16.2us,"[0,",1,259.17,normal,0,valid,-11.7dB,-11.7dB,0.13us,-63.5Hz,"[6,",,1,11111
2025-07-30 16:06:04.194235,PHY,0x4601,1,0,na,"[0,",0,0,,2650.7,+20.0dB,16.4us,"[0,",1,259.18,normal,0,valid,-14.6dB,-14.7dB,na,na,,,,1
2025-07-30 16:06:04.194707,PHY,0x4601,1,0,na,"[0,",0,0,,3035.9,+20.6dB,18.5us,"[0,",1,259.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.198834,CSI,0x4601,2,,na,"[0,",,,,,+36.3dB,14.2us,"[0,",1,260.8,normal,0,valid,-11.6dB,-11.7dB,0.14us,-22.4Hz,"[6,",1110,1,1
2025-07-30 16:06:04.199673,PHY,0x4601,1,0,na,"[0,",0,0,,2735.2,+20.1dB,19.1us,"[0,",1,260.9,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.203320,PHY,0x4601,2,,na,"[0,",,,,,+32.7dB,15.2us,"[0,",1,260.17,normal,0,valid,-11.8dB,-11.8dB,0.13us,-71.2Hz,"[6,",,1,11111
2025-07-30 16:06:04.204286,PHY,0x4601,1,0,na,"[0,",0,0,,4316.5,+22.1dB,16.4us,"[0,",1,260.18,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.204748,PHY,0x4601,1,0,na,"[0,",0,0,,4694.5,+22.5dB,18.3us,"[0,",1,260.19,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
2025-07-30 16:06:04.209226,PHY,0x4601,1,0,na,"[0,",0,0,,2431.6,+19.6dB,22.5us,"[0,",1,261.8,normal,0,valid,-14.6dB,-14.6dB,na,na,,,,1
