# iperf3 -p 5201 -c 10.45.0.5 -b 45M -t 0 --logfile /tmp/iperf3.log &
# Radar_Char,prf=100,gain=60,cFreq=3410100000.0,PW=0.0001,T=20,bw=2000000.0,sampRate=20000000.0
# gnb_config,gnb_id=411,gnb_id_bit_length=32,log={"filename":"/tmp/gnb.log","all_level":"info","lib_level":"warning","e2ap_level":"warning","config_level":"info","tracing_filename":"/tmp/tracing.log","rrc_level":"debug","ngap_level":"debug","sec_level":"warning","pdcp_level":"warning","sdap_level":"warning","cu_level":"warning","mac_level":"info","rlc_level":"warning","f1ap_level":"warning","f1u_level":"warning","gtpu_level":"warning","du_level":"warning","f1ap_json_enabled":false,"fapi_level":"warning","hal_level":"warning","broadcast_enabled":false,"ofh_level":"warning","radio_level":"info","phy_level":"warning"},metrics={"autostart_stdout_metrics":true,"enable_log":true},cu_cp={"amf":{"addr":"127.0.0.5","port":38412,"bind_addr":"127.0.0.5","supported_tracking_areas":"tac: 1\nplmn_list:\n  - plmn: 00101\n    tai_slice_support_list:\n      - sst: 1"},"mobility":{"trigger_handover_from_measurements":true,"cells":[{"nr_cell_id":6576,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6577,"report_configs":[2]}]},{"nr_cell_id":6577,"periodic_report_cfg_id":1,"ncells":[{"nr_cell_id":6576,"report_configs":[2]}]}],"report_configs":[{"report_cfg_id":1,"report_type":"periodical","report_interval_ms":480},{"report_cfg_id":2,"report_type":"event_triggered","event_triggered_report_type":"a3","meas_trigger_quantity":"rsrp","meas_trigger_quantity_offset_db":3,"hysteresis_db":0,"time_to_trigger_ms":100}]}},pcap={"ngap_filename":"/tmp/gnb_ngap.pcap","ngap_enable":false,"f1ap_filename":"/tmp/gnb_f1ap.pcap","f1ap_enable":false,"mac_filename":"/tmp/gnb_mac.pcap","mac_enable":false},cell_cfg={"pci":1,"dl_arfcn":627340,"band":78,"common_scs":30,"channel_bandwidth_MHz":20,"plmn":65,"tac":1,"ssb":{"ssb_block_power_dbm":-25},"pdsch":{"olla_target_bler":0.1},"pucch":{"p0_nominal":-84}},ru_sdr={"srate":23.04,"device_driver":"uhd","device_args":"type=b200,serial=315AF4C,num_recv_frames=64,num_send_frames=64","tx_gain":75,"rx_gain":60,"clock":"external","otw_format":"sc12"}
time,nof_prbs,nof_dl_slots,nof_ul_slots,nof_prach_preambles,error_indications,pdsch_rbs_per_slot,pusch_rbs_per_slot,pdschs_per_slot,puschs_per_slot,failed_pdcch,failed_uci,nof_ues,mean_latency,max_latency,max_latency_slot,events,slot,type,rnti,total_dl_brate,total_ul_brate,max_crc_delay,max_ce_delay,max_pucch_harq_delay,pci,cqi,dl_ri,dl_mcs,dl_brate,dl_nof_ok,dl_nof_nok,dl_error_rate,dl_bs,dl_nof_prbs,dl_olla,pusch_snr_db,pusch_rsrp_db,ul_ri,ul_mcs,ul_brate,ul_nof_ok,ul_nof_nok,ul_error_rate,ul_nof_prbs,bsr,sr_count,f0f1_invalid_harqs,f2f3f4_invalid_harqs,f2f3f4_invalid_csis,pusch_invalid_harqs,pusch_invalid_csis,ul_olla,ta,srs_ta,last_phr,avg_ul_ce_delay,max_ul_ce_delay,avg_crc_delay,avg_pusch_harq_delay,max_pusch_harq_delay,avg_pucch_harq_delay,ue_nof_prbs,ue_nof_dl_slots,ue_nof_ul_slots,ue_nof_prach_preambles,ue_error_indications,ue_pdsch_rbs_per_slot,ue_pusch_rbs_per_slot,ue_pdschs_per_slot,ue_puschs_per_slot,ue_failed_pdcch,ue_failed_uci,ue_nof_ues,ue_mean_latency,ue_max_latency,ue_max_latency_slot,ue_events,ue_slot,ue_type,ue_rnti,ue_total_dl_brate,ue_total_ul_brate,ue_max_crc_delay,ue_max_ce_delay,ue_max_pucch_harq_delay,ue_pci,ue_cqi,ue_dl_ri,ue_dl_mcs,ue_dl_brate,ue_dl_nof_ok,ue_dl_nof_nok,ue_dl_error_rate,ue_dl_bs,ue_dl_nof_prbs,ue_dl_olla,ue_pusch_snr_db,ue_pusch_rsrp_db,ue_ul_ri,ue_ul_mcs,ue_ul_brate,ue_ul_nof_ok,ue_ul_nof_nok,ue_ul_error_rate,ue_ul_nof_prbs,ue_bsr,ue_sr_count,ue_f0f1_invalid_harqs,ue_f2f3f4_invalid_harqs,ue_f2f3f4_invalid_csis,ue_pusch_invalid_harqs,ue_pusch_invalid_csis,ue_ul_olla,ue_ta,ue_srs_ta,ue_last_phr,ue_avg_ul_ce_delay,ue_max_ul_ce_delay,ue_avg_crc_delay,ue_avg_pusch_harq_delay,ue_max_pusch_harq_delay,ue_avg_pucch_harq_delay,ue_id,c_rnti,dl_rsrp,dl_rsrq,dl_sinr,ID,Transfer,Bitrate,Retr,Cwnd
2025-06-06 17:07:45.930766,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,40usec,696.5,,,,,15Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1273,127,9%,1.98M,69146,,29.2,-10.9,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.7900002,142ns,n/a,-7,4.47ms,4.5ms,4.23ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:46.930643,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,35usec,737.3,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1275,125,8%,2M,69156,0.5062024,29.3,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,149ns,n/a,-7,4.46ms,4.5ms,4.29ms,4.05ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:47.930754,51,1400,600,0,0,49,0,1,0.0817,0,0,1,13usec,35usec,837.16,,,,,15Mbps,332kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1273,127,9%,2.02M,69097,,29.0,-10.9,1,27,332kbps,49,0,0%,343,0,49,0,0,0,0,0,-0.7900002,156ns,n/a,-7,4.48ms,4.5ms,4.3ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:48.930711,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,48usec,955.16,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1275,125,8%,1.88M,69113,0.5111723,29.3,-10.9,1,27,353kbps,52,0,0%,364,0,49,0,0,0,0,0,-0.7900002,162ns,n/a,-7,4.47ms,4.5ms,4.26ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.0,,,,,
2025-06-06 17:07:49.930710,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,40usec,1013.3,,,,,15Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1274,126,9%,2.04M,69164,0.5181573,29.3,-10.9,1,27,339kbps,50,0,0%,350,0,49,0,0,0,0,0,-0.7900002,169ns,n/a,-7,4.47ms,4.5ms,4.23ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:50.930749,51,1400,600,0,0,49,0,1,0.0867,0,0,1,12usec,39usec,119.16,,,,,16Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,16Mbps,1274,126,9%,2.02M,69143,0.5151423,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,176ns,n/a,-6,4.48ms,4.5ms,4.26ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:51.930759,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,38usec,243.15,,,,,15Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1274,126,9%,1.92M,69125,,29.2,-10.9,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,183ns,n/a,-7,4.49ms,4.5ms,4.36ms,4.01ms,4.5ms,4ms,1,4602,-120.0,-14.0,3.5,,,,,
2025-06-06 17:07:52.930778,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,41usec,317.16,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1273,127,9%,1.97M,69133,,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,49,0,0,0,0,0,-0.7900002,190ns,n/a,-7,4.48ms,4.5ms,4.27ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:53.930731,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,40usec,388.16,,,,,15Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1272,128,9%,2.03M,69164,0.48109734,29.1,-11.0,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,188ns,n/a,-7,4.47ms,4.5ms,4.24ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:54.930873,51,1400,600,0,0,49,0,1,0.0867,0,0,1,12usec,31usec,491.0,,,,,15Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1275,125,8%,1.95M,69164,,29.1,-10.9,1,27,353kbps,52,0,0%,364,10,50,0,0,0,0,0,-0.7900002,141ns,n/a,-7,4.49ms,4.5ms,4.28ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:07:55.930808,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,41usec,592.16,,,,,15Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1275,125,8%,1.98M,69146,,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,148ns,n/a,-7,4.48ms,4.5ms,4.24ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:56.930827,51,1400,600,0,0,49,0,1,0.0917,0,0,1,13usec,40usec,726.11,,,,,15Mbps,373kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1273,127,9%,2.01M,69154,0.49105227,29.2,-11.0,1,27,373kbps,55,0,0%,385,0,50,0,0,0,0,0,-0.7900002,155ns,n/a,-7,4.48ms,4.5ms,4.31ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:57.930957,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,46usec,816.3,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1276,124,8%,2.03M,69164,0.5070373,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,162ns,n/a,-7,4.49ms,4.5ms,4.3ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:07:58.930815,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,35usec,937.15,,,,,15Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1272,128,9%,1.93M,69146,,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,169ns,n/a,-7,4.48ms,4.5ms,4.24ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:07:59.930903,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,39usec,42.3,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1277,123,8%,1.94M,69090,0.5110073,29.2,-10.9,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,175ns,n/a,-7,4.49ms,4.5ms,4.25ms,4.04ms,4.5ms,4ms,1,4602,-120.0,-13.5,3.5,,,,,
2025-06-06 17:08:00.930870,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,42usec,143.3,,,,,15Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1274,126,9%,1.98M,69154,0.51399225,29.1,-11.0,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,182ns,n/a,-7,4.5ms,4.5ms,4.25ms,4.05ms,4.5ms,3.99ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:08:01.930892,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,36usec,166.11,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1273,127,9%,1.99M,69146,0.50297725,29.1,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,189ns,n/a,-7,4.45ms,4.5ms,4.23ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.0,,,,,
2025-06-06 17:08:02.931043,51,1400,600,0,0,49,0,1,0.0833,0,0,1,12usec,32usec,337.15,,,,,15Mbps,339kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1275,125,8%,1.91M,69146,,29.3,-10.9,1,27,339kbps,50,0,0%,350,10,49,0,0,0,0,0,-0.7900002,182ns,n/a,-7,4.47ms,4.5ms,4.26ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:03.930954,51,1400,600,0,0,49,0,1,0.0867,0,0,1,12usec,38usec,402.6,,,,,15Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1274,126,9%,1.97M,69118,0.50994724,29.1,-11.0,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,142ns,n/a,-7,4.48ms,4.5ms,4.29ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:08:04.931014,51,1400,600,0,0,49,0,1,0.0883,0,0,1,12usec,38usec,469.3,,,,,15Mbps,359kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1274,126,9%,2.01M,69136,,29.3,-10.9,1,27,360kbps,53,0,0%,371,53,50,0,0,0,0,0,-0.7900002,148ns,n/a,-6,4.48ms,4.5ms,4.25ms,4ms,4ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:05.930977,51,1400,600,0,0,49,0,1,0.095,0,0,1,12usec,34usec,610.1,,,,,15Mbps,386kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1273,127,9%,1.92M,69146,,29.2,-10.9,1,27,387kbps,57,0,0%,399,0,50,1,0,0,0,0,-0.7900002,154ns,n/a,-7,4.48ms,4.5ms,4.27ms,4.05ms,4.5ms,4ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:08:06.931063,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,42usec,685.17,,,,,15Mbps,359kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1278,122,8%,1.95M,69174,0.5269023,29.1,-11.0,1,27,360kbps,53,0,0%,371,0,50,0,0,0,0,0,-0.7900002,162ns,n/a,-7,4.45ms,4.5ms,4.23ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:08:07.931121,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,32usec,824.12,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1273,127,9%,1.99M,69153,0.5158873,29.3,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,169ns,n/a,-7,4.48ms,4.5ms,4.32ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-13.5,4.0,,,,,
2025-06-06 17:08:08.931069,51,1400,600,0,0,49,0,1,0.0917,0,0,1,13usec,55usec,890.16,,,,,15Mbps,373kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1270,130,9%,1.91M,69143,,29.2,-10.9,1,27,373kbps,55,0,0%,385,0,50,0,0,0,0,0,-0.7900002,177ns,n/a,-7,4.46ms,4.5ms,4.25ms,4ms,4ms,4ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:08:09.931170,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,34usec,19.3,,,,,15Mbps,345kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1274,126,9%,1.95M,69184,,29.2,-10.9,1,27,346kbps,51,0,0%,357,0,49,0,0,0,0,0,-0.7900002,184ns,n/a,-6,4.49ms,4.5ms,4.27ms,4ms,4ms,4ms,1,4602,-121.0,-14.0,4.0,,,,,
2025-06-06 17:08:10.931073,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,84usec,83.16,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1277,123,8%,1.97M,69156,0.5098422,29.2,-10.9,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,191ns,n/a,-7,4.45ms,4.5ms,4.3ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:11.931257,51,1400,600,0,0,49,0,1,0.0883,0,0,1,12usec,35usec,143.6,,,,,15Mbps,359kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1273,127,9%,2.02M,69128,0.50282717,29.3,-10.9,1,27,360kbps,53,0,0%,371,10,50,0,0,0,0,0,-0.7900002,153ns,n/a,-7,4.46ms,4.5ms,4.26ms,4.04ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:12.931129,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,50usec,319.6,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1275,125,8%,1.91M,69164,0.5098122,29.2,-11.0,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,143ns,n/a,-6,4.49ms,4.5ms,4.23ms,4ms,4ms,4ms,1,4602,-120.0,-13.5,4.0,,,,,
2025-06-06 17:08:13.931222,51,1400,600,0,0,49,0,1,0.085,0,0,1,12usec,40usec,362.12,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,7,15Mbps,1297,103,7%,2M,69133,,29.2,-10.9,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,150ns,n/a,-6,4.47ms,4.5ms,4.25ms,4.02ms,4.5ms,4ms,1,4602,-121.0,-14.0,4.0,,,,,
2025-06-06 17:08:14.931288,51,1400,600,0,0,49,0,1,0.085,0,0,1,13usec,36usec,459.16,,,,,15Mbps,345kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,7,15Mbps,1311,89,6%,1.98M,69115,1.1157885,29.2,-11.0,1,27,346kbps,51,0,0%,357,0,50,0,0,0,0,0,-0.7900002,156ns,n/a,-7,4.48ms,4.5ms,4.29ms,4.06ms,4.5ms,4ms,1,4602,-121.0,-13.5,4.0,,,,,
2025-06-06 17:08:15.931228,51,1400,600,0,0,49,0,1,0.0883,0,0,1,12usec,37usec,617.4,,,,,15Mbps,359kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1216,184,13%,2.03M,69156,,29.2,-11.0,1,27,360kbps,53,0,0%,371,0,49,0,0,0,0,0,-0.7900002,163ns,n/a,-7,4.47ms,4.5ms,4.25ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-13.5,3.5,,,,,
2025-06-06 17:08:16.931319,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,46usec,645.6,,,,,15Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1270,130,9%,1.93M,69154,0.50276184,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,49,0,0,0,0,0,-0.7900002,171ns,n/a,-6,4.49ms,4.5ms,4.22ms,4.02ms,4.5ms,3.99ms,1,4602,-120.0,-13.5,4.0,,,,,
2025-06-06 17:08:17.931357,51,1400,600,0,0,49,0,1,0.0883,0,0,1,13usec,41usec,780.6,,,,,15Mbps,359kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1275,125,8%,1.95M,69135,,29.2,-10.9,1,27,360kbps,53,0,0%,371,0,50,0,0,0,0,0,-0.7900002,178ns,n/a,-7,4.46ms,4.5ms,4.29ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-13.5,4.0,,,,,
2025-06-06 17:08:18.931385,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,45usec,938.10,,,,,15Mbps,352kbps,4.5ms,4.5ms,4ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4ms,1,5,1.0,8,15Mbps,1274,126,9%,1.98M,69163,0.50773185,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,50,0,0,0,0,0,-0.7900002,185ns,n/a,-6,4.47ms,4.5ms,4.25ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:19.931484,51,1400,600,0,0,49,0,1,0.0833,0,0,1,13usec,42usec,941.6,,,,,15Mbps,339kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1275,125,8%,2M,69174,0.5137169,29.2,-11.0,1,27,339kbps,50,0,0%,350,0,50,0,0,0,0,0,-0.7900002,188ns,n/a,-7,4.5ms,4.5ms,4.28ms,4.03ms,4.5ms,4ms,1,4602,-121.0,-14.0,3.5,,,,,
2025-06-06 17:08:20.931440,51,1400,600,0,0,49,0,1,0.0867,0,0,1,13usec,40usec,35.16,,,,,15Mbps,352kbps,4.5ms,4.5ms,4.5ms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5ms,,,,,,,,,,,,,,,,,,,,4602,,,4.5ms,,4.5ms,1,5,1.0,8,15Mbps,1273,127,9%,2.02M,69146,0.49870193,29.2,-10.9,1,27,353kbps,52,0,0%,364,0,49,0,0,0,0,0,-0.7900002,138ns,n/a,-7,4.47ms,4.5ms,4.33ms,4.01ms,4.5ms,4ms,1,4602,-121.0,-14.0,4.0,,,,,
