run,timestamp,slot,ack_0,ack_2,total_acks
run546,20260123_222212,10,1,0,1
run546,20260123_222212,11,2,0,2
run546,20260123_222212,12,1,0,1
run546,20260123_222212,13,0,0,0
run546,20260123_222212,14,1,0,1
run546,20260123_222212,15,1,0,1
run546,20260123_222212,16,3,0,3
run546,20260123_222212,17,1,1,2
run546,20260123_222212,18,0,0,0
run546,20260123_222212,19,0,0,0
run547,20260123_222300,0,0,0,0
run547,20260123_222300,1,100,0,100
run547,20260123_222300,2,0,0,0
run547,20260123_222300,3,1,0,1
run547,20260123_222300,4,1,0,1
run547,20260123_222300,5,1,0,1
run547,20260123_222300,6,1,0,1
run547,20260123_222300,7,0,0,0
run547,20260123_222300,8,0,0,0
run547,20260123_222300,9,0,0,0
run547,20260123_222300,10,6,0,6
run547,20260123_222300,11,4,0,4
run547,20260123_222300,12,8,0,8
run547,20260123_222300,13,2,0,2
run547,20260123_222300,14,1,0,1
run547,20260123_222300,15,1,0,1
run547,20260123_222300,16,1742,0,1742
run547,20260123_222300,17,0,0,0
run547,20260123_222300,18,0,0,0
run547,20260123_222300,19,0,0,0
run548,20260123_222348,0,0,0,0
run548,20260123_222348,1,0,0,0
run548,20260123_222348,2,3,0,3
run548,20260123_222348,3,2,0,2
run548,20260123_222348,4,1,0,1
run548,20260123_222348,5,2,0,2
run548,20260123_222348,6,0,0,0
run548,20260123_222348,7,0,0,0
run548,20260123_222348,8,0,0,0
run548,20260123_222348,9,0,0,0
run548,20260123_222348,10,0,0,0
run548,20260123_222348,11,1,0,1
run548,20260123_222348,12,0,0,0
run548,20260123_222348,13,2,0,2
run548,20260123_222348,14,2000,0,2000
run548,20260123_222348,15,0,0,0
run548,20260123_222348,16,2,0,2
run548,20260123_222348,17,0,0,0
run548,20260123_222348,18,0,0,0
run548,20260123_222348,19,0,0,0
run549,20260123_222436,0,0,0,0
run549,20260123_222436,1,2001,0,2001
run549,20260123_222436,2,0,0,0
run549,20260123_222436,3,1,0,1
run549,20260123_222436,4,0,0,0
run549,20260123_222436,5,3,0,3
run549,20260123_222436,6,0,0,0
run549,20260123_222436,7,1,0,1
run549,20260123_222436,8,0,0,0
run549,20260123_222436,9,0,0,0
run549,20260123_222436,10,0,0,0
run549,20260123_222436,11,0,0,0
run549,20260123_222436,12,2,0,2
run549,20260123_222436,13,1,0,1
run549,20260123_222436,14,1,0,1
run549,20260123_222436,15,2,0,2
run549,20260123_222436,16,0,0,0
run549,20260123_222436,17,1,0,1
run549,20260123_222436,18,0,0,0
run549,20260123_222436,19,0,0,0
run55,20260123_153945,0,1,23,24
run55,20260123_153945,1,3,23,26
run55,20260123_153945,2,3,23,26
run55,20260123_153945,3,2,23,25
run55,20260123_153945,4,2,23,25
run55,20260123_153945,5,1973,0,1973
run55,20260123_153945,6,2,0,2
run55,20260123_153945,7,0,0,0
run55,20260123_153945,8,0,0,0
run55,20260123_153945,9,0,0,0
run55,20260123_153945,10,2,0,2
run55,20260123_153945,11,1,0,1
run55,20260123_153945,12,0,0,0
run55,20260123_153945,13,2,0,2
run55,20260123_153945,14,0,0,0
run55,20260123_153945,15,0,0,0
run55,20260123_153945,16,3,19,22
run55,20260123_153945,17,0,13,13
run55,20260123_153945,18,0,0,0
run55,20260123_153945,19,0,0,0
run550,20260123_222524,0,1,0,1
run550,20260123_222524,1,332,1,333
run550,20260123_222524,2,0,0,0
run550,20260123_222524,3,1447,0,1447
run550,20260123_222524,4,1,0,1
run550,20260123_222524,5,2,1,3
run550,20260123_222524,6,1,1,2
run550,20260123_222524,7,0,1,1
run550,20260123_222524,8,0,0,0
run550,20260123_222524,9,0,1,1
run550,20260123_222524,10,0,1,1
run550,20260123_222524,11,0,2,2
run550,20260123_222524,12,0,1,1
run550,20260123_222524,13,1,1,2
run550,20260123_222524,14,0,1,1
run550,20260123_222524,15,1,0,1
run550,20260123_222524,16,1,0,1
run550,20260123_222524,17,40,0,40
run550,20260123_222524,18,0,0,0
run550,20260123_222524,19,0,0,0
run551,20260123_222616,0,1,0,1
run551,20260123_222616,1,5,0,5
run551,20260123_222616,2,2,0,2
run551,20260123_222616,3,2,0,2
run551,20260123_222616,4,1,0,1
run551,20260123_222616,5,2,0,2
run551,20260123_222616,6,1,0,1
run551,20260123_222616,7,2,0,2
run551,20260123_222616,8,0,0,0
run551,20260123_222616,9,0,0,0
run551,20260123_222616,10,0,0,0
run551,20260123_222616,11,634,0,634
run551,20260123_222616,12,636,0,636
run551,20260123_222616,13,0,0,0
run551,20260123_222616,14,2,0,2
run551,20260123_222616,15,2,0,2
run551,20260123_222616,16,214,0,214
run551,20260123_222616,17,273,0,273
run551,20260123_222616,18,0,0,0
run551,20260123_222616,19,0,0,0
run552,20260123_222708,0,1,0,1
run552,20260123_222708,1,1,0,1
run552,20260123_222708,2,1,0,1
run552,20260123_222708,3,1,0,1
run552,20260123_222708,4,1,0,1
run552,20260123_222708,5,1,0,1
run552,20260123_222708,6,1713,0,1713
run552,20260123_222708,7,0,0,0
run552,20260123_222708,8,0,0,0
run552,20260123_222708,9,0,0,0
run552,20260123_222708,10,1,0,1
run552,20260123_222708,11,1,0,1
run552,20260123_222708,12,1,0,1
run552,20260123_222708,13,1,0,1
run552,20260123_222708,14,0,0,0
run552,20260123_222708,15,2,0,2
run552,20260123_222708,16,4,0,4
run552,20260123_222708,17,2,0,2
run552,20260123_222708,18,0,0,0
run552,20260123_222708,19,0,0,0
run553,20260123_222756,0,1,1,2
run553,20260123_222756,1,2,1,3
run553,20260123_222756,2,0,1,1
run553,20260123_222756,3,2,1,3
run553,20260123_222756,4,3,1,4
run553,20260123_222756,5,2,0,2
run553,20260123_222756,6,2,0,2
run553,20260123_222756,7,0,0,0
run553,20260123_222756,8,0,0,0
run553,20260123_222756,9,0,0,0
run553,20260123_222756,10,0,0,0
run553,20260123_222756,11,2,0,2
run553,20260123_222756,12,1,0,1
run553,20260123_222756,13,2,0,2
run553,20260123_222756,14,0,0,0
run553,20260123_222756,15,1,0,1
run553,20260123_222756,16,1,0,1
run553,20260123_222756,17,0,1,1
run553,20260123_222756,18,0,0,0
run553,20260123_222756,19,0,0,0
run554,20260123_222844,0,1,0,1
run554,20260123_222844,1,0,0,0
run554,20260123_222844,2,0,0,0
run554,20260123_222844,3,3,0,3
run554,20260123_222844,4,2,0,2
run554,20260123_222844,5,0,0,0
run554,20260123_222844,6,1711,0,1711
run554,20260123_222844,7,0,0,0
run554,20260123_222844,8,0,0,0
run554,20260123_222844,9,0,0,0
run554,20260123_222844,10,0,0,0
run554,20260123_222844,11,1,0,1
run554,20260123_222844,12,1,0,1
run554,20260123_222844,13,2,0,2
run554,20260123_222844,14,3,0,3
run554,20260123_222844,15,1,0,1
run554,20260123_222844,16,6,0,6
run554,20260123_222844,17,0,0,0
run554,20260123_222844,18,0,0,0
run554,20260123_222844,19,0,0,0
run555,20260123_222932,0,1,0,1
run555,20260123_222932,1,3,0,3
run555,20260123_222932,2,2,0,2
run555,20260123_222932,3,1,0,1
run555,20260123_222932,4,1,0,1
run555,20260123_222932,5,4,0,4
run555,20260123_222932,6,1704,0,1704
run555,20260123_222932,7,1,0,1
run555,20260123_222932,8,0,0,0
run555,20260123_222932,9,0,0,0
run555,20260123_222932,10,0,0,0
run555,20260123_222932,11,1,0,1
run555,20260123_222932,12,1,0,1
run555,20260123_222932,13,0,0,0
run555,20260123_222932,14,0,0,0
run555,20260123_222932,15,1,0,1
run555,20260123_222932,16,3,0,3
run555,20260123_222932,17,0,0,0
run555,20260123_222932,18,0,0,0
run555,20260123_222932,19,0,0,0
run556,20260123_223020,0,20,0,20
run556,20260123_223020,1,0,0,0
run556,20260123_223020,2,2000,0,2000
run556,20260123_223020,3,0,0,0
run556,20260123_223020,4,1,0,1
run556,20260123_223020,5,2,0,2
run556,20260123_223020,6,1,0,1
run556,20260123_223020,7,2,0,2
run556,20260123_223020,8,0,0,0
run556,20260123_223020,9,0,0,0
run556,20260123_223020,10,3,0,3
run556,20260123_223020,11,0,0,0
run556,20260123_223020,12,1,0,1
run556,20260123_223020,13,1,0,1
run556,20260123_223020,14,1,0,1
run556,20260123_223020,15,0,0,0
run556,20260123_223020,16,1,0,1
run556,20260123_223020,17,0,0,0
run556,20260123_223020,18,0,0,0
run556,20260123_223020,19,0,0,0
run557,20260123_223108,0,0,1,1
run557,20260123_223108,1,1,1,2
run557,20260123_223108,2,4,0,4
run557,20260123_223108,3,1,0,1
run557,20260123_223108,4,2,0,2
run557,20260123_223108,5,1,0,1
run557,20260123_223108,6,1,0,1
run557,20260123_223108,7,0,0,0
run557,20260123_223108,8,0,0,0
run557,20260123_223108,9,0,0,0
run557,20260123_223108,10,1,0,1
run557,20260123_223108,11,1,0,1
run557,20260123_223108,12,1999,0,1999
run557,20260123_223108,13,1,0,1
run557,20260123_223108,14,1,0,1
run557,20260123_223108,15,1,0,1
run557,20260123_223108,16,2,1,3
run557,20260123_223108,17,1,1,2
run557,20260123_223108,18,0,0,0
run557,20260123_223108,19,0,0,0
run558,20260123_223156,0,0,0,0
run558,20260123_223156,1,0,0,0
run558,20260123_223156,2,2,0,2
run558,20260123_223156,3,374,0,374
run558,20260123_223156,4,1626,0,1626
run558,20260123_223156,5,2,0,2
run558,20260123_223156,6,0,0,0
run558,20260123_223156,7,1,0,1
run558,20260123_223156,8,0,0,0
run558,20260123_223156,9,0,0,0
run558,20260123_223156,10,0,0,0
run558,20260123_223156,11,1,0,1
run558,20260123_223156,12,1,0,1
run558,20260123_223156,13,2,0,2
run558,20260123_223156,14,0,0,0
run558,20260123_223156,15,0,0,0
run558,20260123_223156,16,2,0,2
run558,20260123_223156,17,0,0,0
run558,20260123_223156,18,0,0,0
run558,20260123_223156,19,0,0,0
run559,20260123_223248,0,4,0,4
run559,20260123_223248,1,3,0,3
run559,20260123_223248,2,38,0,38
run559,20260123_223248,3,880,0,880
run559,20260123_223248,4,1,0,1
run559,20260123_223248,5,2,0,2
run559,20260123_223248,6,2,0,2
run559,20260123_223248,7,787,0,787
run559,20260123_223248,8,0,1,1
run559,20260123_223248,9,0,0,0
run559,20260123_223248,10,3,0,3
run559,20260123_223248,11,1,0,1
run559,20260123_223248,12,1,0,1
run559,20260123_223248,13,1,0,1
run559,20260123_223248,14,1,0,1
run559,20260123_223248,15,342,0,342
run559,20260123_223248,16,2,0,2
run559,20260123_223248,17,0,0,0
run559,20260123_223248,18,0,0,0
run559,20260123_223248,19,0,0,0
run559,20260123_223249,0,4,0,4
run559,20260123_223249,1,3,0,3
run559,20260123_223249,2,38,0,38
run559,20260123_223249,3,880,0,880
run559,20260123_223249,4,1,0,1
run559,20260123_223249,5,2,0,2
run559,20260123_223249,6,2,0,2
run559,20260123_223249,7,787,0,787
run559,20260123_223249,8,0,1,1
run559,20260123_223249,9,0,0,0
run559,20260123_223249,10,3,0,3
run559,20260123_223249,11,1,0,1
run559,20260123_223249,12,1,0,1
run559,20260123_223249,13,1,0,1
run559,20260123_223249,14,1,0,1
run559,20260123_223249,15,342,0,342
run559,20260123_223249,16,2,0,2
run559,20260123_223249,17,0,0,0
run559,20260123_223249,18,0,0,0
run559,20260123_223249,19,0,0,0
run56,20260123_154033,0,0,0,0
run56,20260123_154033,1,3,0,3
run56,20260123_154033,2,4,0,4
run56,20260123_154033,3,1,0,1
run56,20260123_154033,4,3,0,3
run56,20260123_154033,5,793,0,793
run56,20260123_154033,6,1023,0,1023
run56,20260123_154033,7,0,0,0
run56,20260123_154033,8,0,0,0
run56,20260123_154033,9,0,0,0
run56,20260123_154033,10,1,0,1
run56,20260123_154033,11,1,0,1
run56,20260123_154033,12,2,0,2
run56,20260123_154033,13,1,0,1
run56,20260123_154033,14,3,0,3
run56,20260123_154033,15,2,0,2
run56,20260123_154033,16,1,0,1
run56,20260123_154033,17,0,0,0
run56,20260123_154033,18,0,0,0
run56,20260123_154033,19,0,0,0
run560,20260123_223336,0,2,1,3
run560,20260123_223336,1,1,1,2
run560,20260123_223336,2,4,1,5
run560,20260123_223336,3,1,0,1
run560,20260123_223336,4,0,0,0
run560,20260123_223336,5,4,0,4
run560,20260123_223336,6,0,0,0
run560,20260123_223336,7,0,0,0
run560,20260123_223336,8,0,0,0
run560,20260123_223336,9,0,0,0
run560,20260123_223336,10,1,0,1
run560,20260123_223336,11,1,0,1
run560,20260123_223336,12,2,0,2
run560,20260123_223336,13,1989,0,1989
run560,20260123_223336,14,1,0,1
run560,20260123_223336,15,1,0,1
run560,20260123_223336,16,0,0,0
run560,20260123_223336,17,0,1,1
run560,20260123_223336,18,0,0,0
run560,20260123_223336,19,0,0,0
run561,20260123_223428,0,2,0,2
run561,20260123_223428,1,0,0,0
run561,20260123_223428,2,1,0,1
run561,20260123_223428,3,0,0,0
run561,20260123_223428,4,1,0,1
run561,20260123_223428,5,3,0,3
run561,20260123_223428,6,0,0,0
run561,20260123_223428,7,0,0,0
run561,20260123_223428,8,0,0,0
run561,20260123_223428,9,0,0,0
run561,20260123_223428,10,1,0,1
run561,20260123_223428,11,0,0,0
run561,20260123_223428,12,1,0,1
run561,20260123_223428,13,0,0,0
run561,20260123_223428,14,1,0,1
run561,20260123_223428,15,1,0,1
run561,20260123_223428,16,2,0,2
run561,20260123_223428,17,1,0,1
run561,20260123_223428,18,0,0,0
run561,20260123_223428,19,0,0,0
run562,20260123_223520,0,1,0,1
run562,20260123_223520,1,0,0,0
run562,20260123_223520,2,1,0,1
run562,20260123_223520,3,2,0,2
run562,20260123_223520,4,0,0,0
run562,20260123_223520,5,0,0,0
run562,20260123_223520,6,1,1,2
run562,20260123_223520,7,1,1,2
run562,20260123_223520,8,0,0,0
run562,20260123_223520,9,0,0,0
run562,20260123_223520,10,3,1,4
run562,20260123_223520,11,0,1,1
run562,20260123_223520,12,3,1,4
run562,20260123_223520,13,1648,1,1649
run562,20260123_223520,14,1,1,2
run562,20260123_223520,15,351,0,351
run562,20260123_223520,16,1,0,1
run562,20260123_223520,17,0,0,0
run562,20260123_223520,18,0,0,0
run562,20260123_223520,19,0,0,0
run563,20260123_223609,0,2,0,2
run563,20260123_223609,1,0,0,0
run563,20260123_223609,2,1999,0,1999
run563,20260123_223609,3,1,0,1
run563,20260123_223609,4,1,0,1
run563,20260123_223609,5,2,0,2
run563,20260123_223609,6,1,1,2
run563,20260123_223609,7,1,1,2
run563,20260123_223609,8,0,0,0
run563,20260123_223609,9,0,0,0
run563,20260123_223609,10,0,1,1
run563,20260123_223609,11,0,1,1
run563,20260123_223609,12,1,1,2
run563,20260123_223609,13,2,1,3
run563,20260123_223609,14,0,1,1
run563,20260123_223609,15,2,0,2
run563,20260123_223609,16,0,0,0
run563,20260123_223609,17,0,0,0
run563,20260123_223609,18,0,0,0
run563,20260123_223609,19,0,0,0
run564,20260123_223701,0,0,0,0
run564,20260123_223701,1,1,0,1
run564,20260123_223701,2,0,0,0
run564,20260123_223701,3,0,0,0
run564,20260123_223701,4,1,0,1
run564,20260123_223701,5,0,0,0
run564,20260123_223701,6,2,0,2
run564,20260123_223701,7,2,0,2
run564,20260123_223701,8,0,0,0
run564,20260123_223701,9,0,0,0
run564,20260123_223701,10,0,0,0
run564,20260123_223701,11,1,0,1
run564,20260123_223701,12,3,0,3
run564,20260123_223701,13,1,0,1
run564,20260123_223701,14,0,0,0
run564,20260123_223701,15,2,0,2
run564,20260123_223701,16,1829,0,1829
run564,20260123_223701,17,1,0,1
run564,20260123_223701,18,0,0,0
run564,20260123_223701,19,0,0,0
run565,20260123_223749,0,0,0,0
run565,20260123_223749,1,2,0,2
run565,20260123_223749,2,1,0,1
run565,20260123_223749,3,1,0,1
run565,20260123_223749,4,0,0,0
run565,20260123_223749,5,1,0,1
run565,20260123_223749,6,1,0,1
run565,20260123_223749,7,1,0,1
run565,20260123_223749,8,0,0,0
run565,20260123_223749,9,0,0,0
run565,20260123_223749,10,0,0,0
run565,20260123_223749,11,1,0,1
run565,20260123_223749,12,4,0,4
run565,20260123_223749,13,2,0,2
run565,20260123_223749,14,1374,0,1374
run565,20260123_223749,15,626,0,626
run565,20260123_223749,16,2,0,2
run565,20260123_223749,17,0,0,0
run565,20260123_223749,18,0,0,0
run565,20260123_223749,19,0,0,0
run566,20260123_223837,0,0,0,0
run566,20260123_223837,1,4,0,4
run566,20260123_223837,2,0,0,0
run566,20260123_223837,3,1,0,1
run566,20260123_223837,4,2,0,2
run566,20260123_223837,5,1,0,1
run566,20260123_223837,6,0,0,0
run566,20260123_223837,7,0,0,0
run566,20260123_223837,8,0,0,0
run566,20260123_223837,9,0,0,0
run566,20260123_223837,10,0,0,0
run566,20260123_223837,11,1,0,1
run566,20260123_223837,12,1,0,1
run566,20260123_223837,13,2,0,2
run566,20260123_223837,14,1,0,1
run566,20260123_223837,15,2,0,2
run566,20260123_223837,16,4,0,4
run566,20260123_223837,17,0,0,0
run566,20260123_223837,18,0,0,0
run566,20260123_223837,19,0,0,0
run567,20260123_223925,0,1,0,1
run567,20260123_223925,1,0,0,0
run567,20260123_223925,2,3,0,3
run567,20260123_223925,3,1,0,1
run567,20260123_223925,4,1,0,1
run567,20260123_223925,5,0,0,0
run567,20260123_223925,6,0,0,0
run567,20260123_223925,7,2,0,2
run567,20260123_223925,8,0,0,0
run567,20260123_223925,9,0,0,0
run567,20260123_223925,10,1,0,1
run567,20260123_223925,11,2000,0,2000
run567,20260123_223925,12,1,0,1
run567,20260123_223925,13,0,0,0
run567,20260123_223925,14,0,0,0
run567,20260123_223925,15,0,0,0
run567,20260123_223925,16,0,0,0
run567,20260123_223925,17,0,0,0
run567,20260123_223925,18,0,0,0
run567,20260123_223925,19,0,0,0
run568,20260123_224013,0,0,0,0
run568,20260123_224013,1,0,0,0
run568,20260123_224013,2,0,0,0
run568,20260123_224013,3,2000,0,2000
run568,20260123_224013,4,0,0,0
run568,20260123_224013,5,2,0,2
run568,20260123_224013,6,2,0,2
run568,20260123_224013,7,1,0,1
run568,20260123_224013,8,0,0,0
run568,20260123_224013,9,0,0,0
run568,20260123_224013,10,0,0,0
run568,20260123_224013,11,0,0,0
run568,20260123_224013,12,1,0,1
run568,20260123_224013,13,1,0,1
run568,20260123_224013,14,0,0,0
run568,20260123_224013,15,0,0,0
run568,20260123_224013,16,3,0,3
run568,20260123_224013,17,1,0,1
run568,20260123_224013,18,0,0,0
run568,20260123_224013,19,0,0,0
run569,20260123_224101,0,1,0,1
run569,20260123_224101,1,1,0,1
run569,20260123_224101,2,1457,0,1457
run569,20260123_224101,3,0,0,0
run569,20260123_224101,4,1,0,1
run569,20260123_224101,5,2,1,3
run569,20260123_224101,6,0,1,1
run569,20260123_224101,7,1,1,2
run569,20260123_224101,8,0,0,0
run569,20260123_224101,9,0,0,0
run569,20260123_224101,10,0,1,1
run569,20260123_224101,11,0,1,1
run569,20260123_224101,12,2,1,3
run569,20260123_224101,13,0,1,1
run569,20260123_224101,14,4,1,5
run569,20260123_224101,15,3,0,3
run569,20260123_224101,16,497,0,497
run569,20260123_224101,17,0,0,0
run569,20260123_224101,18,0,0,0
run569,20260123_224101,19,0,0,0
run57,20260123_154121,0,0,0,0
run57,20260123_154121,1,2,0,2
run57,20260123_154121,2,0,0,0
run57,20260123_154121,3,0,0,0
run57,20260123_154121,4,1,0,1
run57,20260123_154121,5,3,0,3
run57,20260123_154121,6,0,0,0
run57,20260123_154121,7,0,0,0
run57,20260123_154121,8,0,0,0
run57,20260123_154121,9,0,0,0
run57,20260123_154121,10,1,0,1
run57,20260123_154121,11,0,0,0
run57,20260123_154121,12,2001,0,2001
run57,20260123_154121,13,0,0,0
run57,20260123_154121,14,1,0,1
run57,20260123_154121,15,2,0,2
run57,20260123_154121,16,1,0,1
run57,20260123_154121,17,1,0,1
run57,20260123_154121,18,0,0,0
run57,20260123_154121,19,0,0,0
run570,20260123_224153,0,1,0,1
run570,20260123_224153,1,0,0,0
run570,20260123_224153,2,3,0,3
run570,20260123_224153,3,1,0,1
run570,20260123_224153,4,1,0,1
run570,20260123_224153,5,1,0,1
run570,20260123_224153,6,3,0,3
run570,20260123_224153,7,0,1,1
run570,20260123_224153,8,0,0,0
run570,20260123_224153,9,0,0,0
run570,20260123_224153,10,2,1,3
run570,20260123_224153,11,2,1,3
run570,20260123_224153,12,24,1,25
run570,20260123_224153,13,1,1,2
run570,20260123_224153,14,0,1,1
run570,20260123_224153,15,1,0,1
run570,20260123_224153,16,3,0,3
run570,20260123_224153,17,513,0,513
run570,20260123_224153,18,0,0,0
run570,20260123_224153,19,0,0,0
run571,20260123_224245,0,1,0,1
run571,20260123_224245,1,1,0,1
run571,20260123_224245,2,2,0,2
run571,20260123_224245,3,0,0,0
run571,20260123_224245,4,2,0,2
run571,20260123_224245,5,2,0,2
run571,20260123_224245,6,0,0,0
run571,20260123_224245,7,2,0,2
run571,20260123_224245,8,0,0,0
run571,20260123_224245,9,0,0,0
run571,20260123_224245,10,2,0,2
run571,20260123_224245,11,1,0,1
run571,20260123_224245,12,1,0,1
run571,20260123_224245,13,2000,0,2000
run571,20260123_224245,14,2,0,2
run571,20260123_224245,15,1,0,1
run571,20260123_224245,16,0,0,0
run571,20260123_224245,17,1,0,1
run571,20260123_224245,18,0,0,0
run571,20260123_224245,19,0,0,0
run572,20260123_224333,0,2,0,2
run572,20260123_224333,1,1,0,1
run572,20260123_224333,2,0,0,0
run572,20260123_224333,3,1,0,1
run572,20260123_224333,4,2,0,2
run572,20260123_224333,5,2,0,2
run572,20260123_224333,6,0,0,0
run572,20260123_224333,7,0,0,0
run572,20260123_224333,8,0,0,0
run572,20260123_224333,9,0,0,0
run572,20260123_224333,10,2,0,2
run572,20260123_224333,11,1,0,1
run572,20260123_224333,12,3,0,3
run572,20260123_224333,13,1,0,1
run572,20260123_224333,14,1,0,1
run572,20260123_224333,15,2,0,2
run572,20260123_224333,16,2,0,2
run572,20260123_224333,17,0,0,0
run572,20260123_224333,18,0,0,0
run572,20260123_224333,19,0,0,0
run573,20260123_224421,0,0,0,0
run573,20260123_224421,1,1,0,1
run573,20260123_224421,2,0,0,0
run573,20260123_224421,3,2,0,2
run573,20260123_224421,4,0,0,0
run573,20260123_224421,5,1,0,1
run573,20260123_224421,6,1694,0,1694
run573,20260123_224421,7,0,0,0
run573,20260123_224421,8,0,0,0
run573,20260123_224421,9,0,0,0
run573,20260123_224421,10,1,0,1
run573,20260123_224421,11,1,0,1
run573,20260123_224421,12,1,0,1
run573,20260123_224421,13,0,0,0
run573,20260123_224421,14,1,0,1
run573,20260123_224421,15,1,0,1
run573,20260123_224421,16,2,0,2
run573,20260123_224421,17,0,0,0
run573,20260123_224421,18,0,0,0
run573,20260123_224421,19,0,0,0
run574,20260123_224509,0,3,0,3
run574,20260123_224509,1,2,0,2
run574,20260123_224509,2,2,0,2
run574,20260123_224509,3,1,0,1
run574,20260123_224509,4,2,0,2
run574,20260123_224509,5,191,0,191
run574,20260123_224509,6,0,0,0
run574,20260123_224509,7,1809,0,1809
run574,20260123_224509,8,0,0,0
run574,20260123_224509,9,0,0,0
